user,user,cpm,error_rate,dwell_avg,dwell_std,flight_avg,flight_std,click_dwell_avg,click_flight_avg,pressure_touch,scroll_x,scroll_y,double_click,swipe_speed_avg,tilt_angle_avg
user19,F,32.91,,4.2,2.39,773,151.1,0,0,0.50 (Medium Touch),312.33,823.33,,,124.56
user19,F,26.32,,7,4.69,1057.25,302.4,0,0,0.10 (Soft Touch),398.33,642.33,,,126.64
user19,F,29.74,,4.8,3.42,911,328.12,0,0,0.10 (Soft Touch),374.67,625,,,125.2
user19,F,35.27,,2.6,0.89,795.25,203.06,0,0,0.10 (Soft Touch),376.33,656.33,,,125.94
user19,F,38.65,2,5.78,3.53,644.25,272.44,0,0,0.10 (Soft Touch),404,616.33,,,125.71
user19,F,72.85,14,6.22,4.64,618.12,755.45,0,0,0.10 (Soft Touch),423.33,650.67,,,132.74
user19,F,23.85,,5.2,2.77,1240.75,373.45,0,0,0.10 (Soft Touch),372.33,641,,,126.32
user19,F,32.51,,4,1.41,856.5,124.53,0,0,0.10 (Soft Touch),312.33,795.33,,,123.97
user19,F,40.73,1,9.71,3.55,560,153.33,0,0,0.10 (Soft Touch),409.33,599.33,,,122.06
user19,F,26.53,,6.4,5.32,934.5,406.95,0,0,0.10 (Soft Touch),377.33,599.33,,,127.88
user19,F,69.38,8,4.44,2.73,581.94,686.73,0,0,0.10 (Soft Touch),372,640.33,,,127.16
user19,F,55.23,1,4.86,6.28,659.67,109.89,0,0,0.10 (Soft Touch),389,443.33,,,124.39
user19,F,37.29,1,6,4.55,1004.17,494.55,0,0,0.50 (Medium Touch),312.33,795.33,,,127.41
user19,F,34.82,,6.2,4.09,655.5,62.38,0,0,0.50 (Medium Touch),312.33,795.33,,,124.35
user19,F,29.64,1,8.57,4.39,878.67,470.3,0,0,0.50 (Medium Touch),405,599.33,,,123.18
user19,F,26.64,,4.8,2.49,1054.25,294.99,0,0,0.10 (Soft Touch),406,717.67,,,123.17
user19,F,31.66,,5.8,4.15,974.5,217.5,0,0,0.10 (Soft Touch),377,656.33,,,126.13
user19,F,28.85,,5.4,3.29,950.75,243.93,0,0,0.10 (Soft Touch),312.33,795.33,,,131.73
user19,F,26.12,,6.4,3.29,925.25,303.54,0,0,0.50 (Medium Touch),312.33,823.33,,,128.89
user19,F,32.51,1,5.29,4.79,1016.33,458.1,0,0,0.50 (Medium Touch),312.33,823.33,,,129.76
user19,F,31.59,,5.6,4.93,976.25,125.24,0,0,0.10 (Soft Touch),385,655.67,,,128.38
user19,F,25.14,,5.4,3.65,714.5,156.85,0,0,0.10 (Soft Touch),312.33,823.33,,,127.45
user19,F,45.61,2,8.11,3.66,886.75,388.43,0,0,0.10 (Soft Touch),375.33,642.67,,,127
user19,F,35.19,1,3.43,2.94,822.33,132.19,0,0,0.10 (Soft Touch),362.67,623.33,,,123.9
user19,F,34.81,1,8,7.87,937.67,374.03,0,0,0.10 (Soft Touch),350.33,651.67,,,123.83
user19,F,28.56,,2.8,1.48,1203.25,494.45,0,0,0.10 (Soft Touch),312.33,795.33,,,124.64
user19,F,32.08,,5,3.32,1068.75,352.8,0,0,0.10 (Soft Touch),367,653,,,121.67
user19,F,27.49,,4.6,3.78,1044.25,386.99,0,0,0.50 (Medium Touch),312.33,795.33,,,123.24
user19,F,48.32,3,8.18,2.44,676.2,578.83,0,0,0.10 (Soft Touch),376.67,643,,,122.84
user19,F,37.49,1,5,3.7,1039,562.56,0,0,0.10 (Soft Touch),401.33,654,,,126.15
user19,F,35.52,,7.8,6.22,885.75,287.55,0,0,0.10 (Soft Touch),340.67,599.33,,,126.59
user19,F,19.86,,7,3.81,1336.5,553.98,0,0,0.10 (Soft Touch),368,652,,,129.82
user19,F,25.43,,9,5.43,925.5,353.37,0,0,0.50 (Medium Touch),312.33,823.33,,,127
user19,F,76.36,8,4.89,3.45,532.41,603.8,0,0,0.10 (Soft Touch),396.33,660.33,,,129.28
user19,F,21.4,,6.2,2.05,1063.75,434.16,0,0,0.50 (Medium Touch),312.33,823.33,,,139.27
user19,F,32.09,,7.4,3.29,894.25,245.58,0,0,0.10 (Soft Touch),394.33,658,,,127.58
user19,F,33.89,,5,3.46,881.5,383.51,0,0,0.10 (Soft Touch),312.33,795.33,,,127.56
user19,F,31.2,,4.4,2.61,825.25,284.77,0,0,0.50 (Medium Touch),312.33,795.33,,,127.39
user19,F,39.38,1,7.86,4.34,832.67,713.31,0,0,0.10 (Soft Touch),392,664.33,,,126.69
user19,F,34.36,,3,0.71,691.75,226.02,0,0,0.10 (Soft Touch),312.33,795.33,,,128.95
user19,F,30.96,,7.2,3.27,1003,302.72,0,0,0.10 (Soft Touch),391.33,655.67,,,126.49
user19,F,35.31,,8.6,5.27,832,138.9,0,0,0.10 (Soft Touch),312.33,795.33,,,125.51
user19,F,30.23,,5.8,4.82,872.75,80.4,0,0,0.10 (Soft Touch),341.67,689.67,,,126.14
user19,F,33.43,,9.4,9.86,653.5,278.76,0,0,0.10 (Soft Touch),361,675,,,123.25
user19,F,30.61,,6.4,4.72,825.5,679.89,0,0,0.10 (Soft Touch),377.67,660.67,,,131.25
user19,F,37.36,,4.2,1.3,705.75,230.84,0,0,0.10 (Soft Touch),312.33,795.33,,,129.94
user19,F,46.42,3,8.91,6.33,652.9,664.63,0,0,0.10 (Soft Touch),331.67,599.33,,,131.21
user19,F,41.75,1,8.57,5.29,686,333.67,0,0,0.10 (Soft Touch),379.67,599.33,,,131.23
user19,F,57.77,4,8.15,4.54,658.67,341.28,0,0,0.10 (Soft Touch),400.67,659.33,,,129.3
user19,F,39.34,1,5,3.32,840.5,279.88,0,0,0.50 (Medium Touch),312.33,795.33,,,134.2
user19,F,32.26,,4.2,2.95,998.75,138.83,0,0,0.10 (Soft Touch),412.67,649.33,,,129.29
user19,F,31.85,,4.6,3.13,864,204.49,0,0,0.10 (Soft Touch),415.33,654.33,,,129.88
user19,F,79.58,11,4.9,4.01,546.55,686.49,0,0,0.10 (Soft Touch),312.33,795.33,,,131.93
user19,F,36.64,,6,4.47,673.75,284.25,0,0,0.50 (Medium Touch),312.33,795.33,,,128.68
user19,F,32.34,,5,2.74,828.75,274.61,0,0,0.10 (Soft Touch),406,680,,,128.69
user19,F,80.34,10,4.57,3.31,500.4,601.68,0,0,0.50 (Medium Touch),312.33,795.33,,,128.44
user19,F,76.08,10,7.05,4.2,606.05,625.81,0,0,0.50 (Medium Touch),312.33,795.33,,,131.34
user19,F,38.79,1,7.14,3.85,785.83,370.34,0,0,0.10 (Soft Touch),424,599.33,,,128.06
user19,F,39.65,1,8.86,4.53,488.33,71.82,0,0,0.10 (Soft Touch),392.67,612.67,,,127.21
user19,F,65.03,8,6.06,2.96,649,685.99,0,0,0.10 (Soft Touch),312.33,795.33,,,127.92
user19,F,72.23,9,5.6,4.35,584,631.19,0,0,0.50 (Medium Touch),312.33,819.33,,,131.42
user19,F,43.42,2,6.25,4.4,845.14,500.97,0,0,0.50 (Medium Touch),412,599.33,,,125.61
user19,F,42.43,1,3.86,2.04,704.5,164.16,0,0,0.10 (Soft Touch),373.67,599.33,,,121.58
user19,F,28.9,,4,2,1091.75,380.11,0,0,0.10 (Soft Touch),402,660,,,123.81
user19,F,29.84,,8.6,4.04,1076.5,429.8,0,0,0.50 (Medium Touch),312.33,823.33,,,125.73
user19,F,79.38,13,6,4.59,540.5,639.97,0,0,0.10 (Soft Touch),312.33,795.33,,,127.69
user19,F,36.03,,5.8,3.56,749,58.82,0,0,0.50 (Medium Touch),312.33,795.33,,,123.35
user19,F,63.56,8,5.63,4.67,586.33,646.8,0,0,0.10 (Soft Touch),312.33,795.33,,,127.72
user19,F,29.06,,3.2,0.84,990.25,373.02,0,0,0.10 (Soft Touch),420,630.33,,,125.97
user19,F,33.51,,7.4,3.36,577.25,113.56,0,0,0.10 (Soft Touch),379.33,623.67,,,124.4
user19,F,29.73,,6.4,4.83,739,214.05,0,0,0.10 (Soft Touch),312.33,823.33,,,122.82
user19,F,78.78,11,5.38,3.5,590.17,577.9,0,0,0.50 (Medium Touch),312.33,795.33,,,129.6
user19,F,26.15,,3.8,1.3,612.5,156.64,0,0,0.10 (Soft Touch),312.33,823.33,,,113.68
user19,F,31.66,,6.2,3.03,595.75,142.54,0,0,0.10 (Soft Touch),312.33,795.33,,,112.88
user19,F,45.36,1,3.57,1.4,599.83,148.63,0,0,0.10 (Soft Touch),366.33,599.33,,,112.95
user19,F,22.21,,3.8,1.64,1080.25,386.32,0,0,0.10 (Soft Touch),394,654.67,,,109.97
user19,F,31.1,,6.4,2.61,718.75,230.81,0,0,0.10 (Soft Touch),312.33,795.33,,,112.29
user19,F,38.09,2,6,3.91,715.63,282.09,0,0,0.10 (Soft Touch),398,622.67,,,111.36
user19,F,27.07,,3.2,0.84,789.75,167.86,0,0,0.10 (Soft Touch),354.33,599.33,,,111.77
user19,F,33.43,,8.6,8.44,687.5,45.71,0,0,0.10 (Soft Touch),368.33,599.33,,,110.13
user19,F,32.91,,3.2,1.1,699.5,627.26,0,0,0.10 (Soft Touch),357.67,657.33,,,112.02
user19,F,31.33,,4.6,2.51,959.25,205.91,0,0,0.10 (Soft Touch),397,642.33,,,110.19
user19,F,37.03,1,3.29,0.95,422.17,189.28,0,0,0.50 (Medium Touch),339.67,630.67,,,97.64
user19,F,30.92,,3.6,2.61,775.5,298,0,0,0.10 (Soft Touch),390.33,626.67,,,108.38
user19,F,32.62,,8,7.65,810,213.19,0,0,0.10 (Soft Touch),380.67,677.33,,,106.22
user19,F,40.97,1,4.57,3.74,585,177.54,0,0,0.10 (Soft Touch),378.67,622.33,,,107.02
user19,F,35.65,,3.2,2.28,604.5,177.71,0,0,0.10 (Soft Touch),312.33,795.33,,,107.1
user19,F,25.6,,7.4,4.28,1093.75,304.52,0,0,0.10 (Soft Touch),355,670.33,,,102.51
user19,F,30.19,,7,6.63,964.25,475.37,0,0,0.10 (Soft Touch),386,670,,,113.99
user19,F,82.69,11,4.96,3.38,489.92,453.28,0,0,0.10 (Soft Touch),325.67,599.33,,,122.77
user2,M,27.92,7,4.47,3.2,883.38,1491.37,0,0,0.10 (Soft Touch),379.64,847.64,,,27.31
user2,M,23.68,,5,2.92,1140.25,408.2,0,0,0.10 (Soft Touch),357.17,871,,,27.86
user2,M,28.54,,3.8,3.11,698.5,127.15,0,0,0.10 (Soft Touch),427.9,871,,,27.72
user2,M,15.58,,3.4,1.52,2875.25,3127.57,0,0,0.10 (Soft Touch),388.3,871,,,31.85
user2,M,27.99,,2.4,1.82,503.25,202.66,0,0,0.10 (Soft Touch),424.75,871,,,29.26
user2,M,62.27,11,4.87,3.89,589.95,917.48,0,0,0.10 (Soft Touch),407.73,871,,,30.47
user2,M,49.1,9,4.23,2.43,784.19,984.36,0,0,0.10 (Soft Touch),396.42,871,,,29.01
user2,M,29.01,,3.8,1.79,761,110.28,0,0,0.10 (Soft Touch),435.6,871,,,32.15
user2,M,26.75,,2.2,1.64,997.5,788.54,0,0,0.10 (Soft Touch),397.47,848.82,,,27.81
user2,M,26.81,,3.4,3.21,795.5,304.62,0,0,0.10 (Soft Touch),458.33,848.82,,,30.42
user2,M,27.84,,2.8,1.92,845.75,479.67,0,0,0.10 (Soft Touch),441.83,848.82,,,30.95
user2,M,32.5,,2.4,0.55,717.75,238.09,0,0,0.10 (Soft Touch),424.23,848.82,,,29.89
user2,M,31.43,,3.6,1.52,700,532.85,0,0,0.10 (Soft Touch),353.1,871,,,28.49
user2,M,30.35,,2.4,0.89,784.5,305.14,0,0,0.10 (Soft Touch),428.63,871,,,30.59
user2,M,30.35,,2.4,0.89,784.5,305.14,0,0,0.50 (Medium Touch),428.63,871,,,27.34
user2,M,40.78,,1.8,1.3,387.25,139.24,0,0,0.10 (Soft Touch),450.27,871,,,31.34
user2,M,23.52,,4.8,2.59,720.5,274.03,0,0,0.10 (Soft Touch),424.6,848.82,,,31.06
user2,M,27.65,,3.4,1.34,1061,400.64,0,0,0.10 (Soft Touch),350.05,871,,,26.56
user2,M,27.65,,3.4,1.34,1061,400.64,0,0,0.10 (Soft Touch),350.05,871,,,25.9
user2,M,24.32,,5.2,3.35,924,569.63,0,0,0.10 (Soft Touch),431,871,,,34.58
user2,M,30.39,,2.2,0.84,981.5,468.63,0,0,0.10 (Soft Touch),441.47,871,,,36.48
user2,M,47.77,1,3.14,1.86,695.5,186.92,0,0,0.10 (Soft Touch),317.38,871,,,35.43
user2,M,30.44,,2.2,1.3,698,307.29,0,0,0.10 (Soft Touch),394.93,871,,,34.4
user2,M,30.44,,2.2,1.3,698,307.29,0,0,0.10 (Soft Touch),394.93,871,,,31.83
user2,M,34,,1.8,0.84,693.25,431.96,0,0,0.10 (Soft Touch),443.3,871,,,23.66
user2,M,38.02,1,4.86,5.61,668.17,198.41,0,0,0.10 (Soft Touch),301.4,871,,,27.3
user2,M,20.2,3,3.9,3.25,1250.78,1434.53,0,0,0.10 (Soft Touch),316.08,848.82,,,27.14
user2,M,27.35,,2.8,0.84,935,243.27,0,0,0.10 (Soft Touch),404.8,848.82,,,35.49
user2,M,30.32,,2.2,1.3,869,361.79,0,0,0.10 (Soft Touch),319.73,871,,,38.33
user2,M,43.87,1,3.43,2.51,634.83,333.61,0,0,0.10 (Soft Touch),298.83,848.82,,,31.93
user2,M,26.36,,1.8,0.84,999,756.78,0,0,0.10 (Soft Touch),373.63,848.82,,,26.12
user2,M,28.95,,5.6,4.93,602.5,416.41,0,0,0.10 (Soft Touch),387.2,848.82,,,41.02
user2,M,32.95,,3.4,1.34,849.75,136.6,0,0,0.10 (Soft Touch),428.63,871,,,39.46
user2,M,31.33,,2.4,0.89,586.5,158.93,0,0,0.10 (Soft Touch),336.97,871,,,37.77
user2,M,15.42,,2.8,1.64,786.25,361.92,0,0,0.10 (Soft Touch),412.87,871,,,35.66
user2,M,36.09,,3,1.22,679.25,293.95,0,0,0.10 (Soft Touch),382.05,848.82,,,39.66
user2,M,31.65,1,3.43,2.51,889.17,281.51,0,0,0.10 (Soft Touch),374.2,871,,,37.92
user2,M,30.32,,3.4,1.14,1192.25,1044.42,0,0,0.10 (Soft Touch),324.27,871,,,42.74
user2,M,51.43,2,3.22,1.39,612.38,310.08,0,0,0.10 (Soft Touch),428.07,848.82,,,40.01
user2,M,31.87,,2.8,1.1,828.25,697.57,0,0,0.10 (Soft Touch),379.5,848.82,,,41.92
user2,M,31.87,,2.8,1.1,828.25,697.57,0,0,0.10 (Soft Touch),379.5,848.82,,,41.64
user2,M,36.46,,3.4,1.14,800.75,240.82,0,0,0.10 (Soft Touch),297,871,,,39.32
user2,M,38.36,1,3.29,1.5,886.17,736.48,0,0,0.10 (Soft Touch),463.1,871,,,42.15
user2,M,33.1,,4,1.22,831.25,228.76,0,0,0.10 (Soft Touch),375.47,871,,,42.51
user2,M,33.19,2,4.11,3.69,676.63,355.28,0,0,0.10 (Soft Touch),363.73,848.82,,,43.32
user2,M,15.24,,3.6,2.7,815.25,249.38,0,0,0.10 (Soft Touch),418.58,867.2,,,43.5
user2,M,33.15,,3,0.71,811.5,287.62,0,0,0.10 (Soft Touch),359.7,871,,,42.54
user2,M,34.65,,3,2.12,807.75,259.33,0,0,0.10 (Soft Touch),403.33,871,,,42.41
user2,M,26.06,,2.6,2.07,1291.5,813.54,0,0,0.10 (Soft Touch),412.85,871,,,21.66
user2,M,17.45,1,3.43,2.64,2701.17,4479.95,0,0,0.10 (Soft Touch),408.83,848.82,,,30.96
user2,M,14.49,,3.8,2.49,3678.25,5347.03,0,0,0.10 (Soft Touch),416.6,848.82,,,40.26
user2,M,34.39,2,3.11,1.96,1097,788.5,0,0,0.10 (Soft Touch),387.1,924.53,,,43.79
user2,M,13.46,,3.2,2.17,618.5,483.92,0,0,0.10 (Soft Touch),371.8,848.82,,,39.99
user2,M,35.85,,2.4,1.14,668,459.38,0,0,0.10 (Soft Touch),388.12,871,,,42.82
user2,M,17.05,,3.6,2.3,991.75,49.09,0,0,0.10 (Soft Touch),368.67,871,,,40.31
user2,M,34.04,,2.2,1.3,716.25,241.16,0,0,0.50 (Medium Touch),382.8,848.82,,,43.05
user2,M,29.62,1,4.57,2.51,770,360.74,0,0,0.10 (Soft Touch),342.05,848.82,,,39.56
user2,M,37.96,,3.4,0.55,723.75,472.91,0,0,0.10 (Soft Touch),301.4,871,,,40.57
user2,M,29.71,,3.2,1.79,890.25,772.08,0,0,0.10 (Soft Touch),348.33,877.97,,,39.83
user2,M,28.12,,4,1.87,970.25,271.7,0,0,0.10 (Soft Touch),383.53,871,,,41.6
user2,M,34.99,,1.6,1.14,881.75,244.78,0,0,0.10 (Soft Touch),394.17,871,,,39.81
user2,M,27.67,,3.2,1.3,1310.25,590.91,0,0,0.10 (Soft Touch),385,871,,,41.86
user2,M,27.78,,1.4,0.55,773.75,153.05,0,0,0.10 (Soft Touch),371.8,871,,,41.06
user2,M,68.77,9,6.2,5.31,630,952.4,0,0,0.10 (Soft Touch),416.97,848.82,,,42
user2,M,73.65,18,4.24,2.84,619.32,1387.22,0,0,0.10 (Soft Touch),417.27,848.82,,,41.98
user2,M,73.65,18,4.24,2.84,619.32,1387.22,0,0,0.10 (Soft Touch),417.27,848.82,,,39.53
user2,M,33.23,,3.2,1.64,775.5,416.24,0,0,0.10 (Soft Touch),454.93,871,,,27.42
user2,M,34.02,,2.8,1.48,877,156.3,0,0,0.10 (Soft Touch),425.55,871,,,25.05
user2,M,28.02,,2.6,1.52,603.75,367.4,0,0,0.10 (Soft Touch),336.6,871,,,24.36
user2,M,21.59,1,4,1.73,764.33,270.06,0,0,0.10 (Soft Touch),394.9,848.82,,,25.9
user2,M,21.59,1,4,1.73,764.33,270.06,0,0,0.10 (Soft Touch),394.9,848.82,,,26.02
user2,M,30.01,1,2.57,0.79,922.17,323.05,0,0,0.10 (Soft Touch),441.68,871,,,25.49
user2,M,29.18,,2.2,1.79,726,282.96,0,0,0.10 (Soft Touch),369.97,848.82,,,25.51
user2,M,35.12,,2.6,1.14,989,463.03,0,0,0.10 (Soft Touch),352.73,871,,,23.46
user2,M,34.36,1,2.43,1.62,867.67,254.41,0,0,0.10 (Soft Touch),370.33,871,,,25.8
user2,M,34.22,,2,1,731,583.31,0,0,0.10 (Soft Touch),410.67,871,,,35.7
user2,M,18.68,,2.2,0.84,960,487.75,0,0,0.10 (Soft Touch),433.03,871,,,39.76
user2,M,29.57,,3.2,1.64,793.75,620.83,0,0,0.50 (Medium Touch),382.8,876.5,,,47.75
user2,M,3.68,,2,0.71,888.25,233.29,0,0,0.10 (Soft Touch),457.37,848.82,,,36.73
user2,M,10.68,,6.2,5.54,842.25,405.75,0,0,0.10 (Soft Touch),411.77,848.82,,,20.71
user2,M,20.1,,2.8,1.79,841.75,190.92,0,0,0.10 (Soft Touch),373.27,871,,,21.23
user2,M,60.35,21,4.7,4.1,899.49,2600.68,0,0,0.10 (Soft Touch),423.5,772,,,16.84
user2,M,27.93,,3,2.92,1319.75,537.46,0,0,0.10 (Soft Touch),348.17,871,,,19.47
user2,M,40.73,,2.8,1.64,839.25,366.38,0,0,0.10 (Soft Touch),314.92,848.82,,,19.07
user2,M,42.56,10,3.85,2.21,1192.42,3413.96,0,0,0.10 (Soft Touch),377.72,871,,,21.58
user2,M,31.74,,2.4,1.52,929.75,135.96,0,0,0.10 (Soft Touch),428.63,848.82,,,19.67
user2,M,49.82,6,4,3.52,834,920.13,0,0,0.10 (Soft Touch),378.33,848.82,,,15.16
user2,M,34.97,,1.8,1.1,778,433.5,0,0,0.10 (Soft Touch),382.8,871,,,18.77
user2,M,78.42,11,4.59,3.07,588.38,896.38,0,0,0.10 (Soft Touch),389.07,871,,,22.98
user2,M,38.24,,2.4,0.89,842.75,278.61,0,0,0.10 (Soft Touch),397.1,848.82,,,20.52
user2,M,38.24,,2.4,0.89,842.75,278.61,0,0,0.10 (Soft Touch),397.1,670.62,,,21.28
user2,M,35.4,,2.8,1.48,880.25,578.07,0,0,0.10 (Soft Touch),361.53,871,,,19.26
user2,M,15.97,,3.8,1.92,2712.75,3996.94,0,0,0.10 (Soft Touch),408.13,871,,,13.87
user2,M,28.17,,3,1.58,698.25,417.34,0,0,0.10 (Soft Touch),417.27,848.82,,,14.46
user2,M,31.21,,4,2.35,1061,602.8,0,0,0.10 (Soft Touch),370.07,871,,,15.44
user2,M,35.89,,2.4,1.14,831,195.44,0,0,0.10 (Soft Touch),383.33,848.82,,,15.84
user2,M,38.99,2,2.11,1.27,801.88,448.5,0,0,0.10 (Soft Touch),394.77,871,,,15.01
user2,M,34.91,,2.6,0.89,779.75,525.42,0,0,0.10 (Soft Touch),330.6,871,,,17.59
user2,M,34.06,,2.6,1.14,763,635.12,0,0,0.10 (Soft Touch),323.4,871,,,18.49
user2,M,24.63,,3.4,2.51,1149.75,244.62,0,0,0.50 (Medium Touch),445.13,848.82,,,17.01
user2,M,44.11,9,4.3,3.11,1159.89,1934.62,0,0,0.10 (Soft Touch),420.93,871,,,16.07
user2,M,11.65,,2.6,1.82,833.25,458.88,0,0,0.10 (Soft Touch),391.97,848.82,,,19.91
user2,M,22.45,,4.4,2.61,1351.75,235.58,0,0,0.10 (Soft Touch),359.57,848.82,,,18.66
user2,M,61.17,10,5,5.12,718.58,758.55,0,0,0.10 (Soft Touch),358.85,871,,,167.99
user2,M,46.18,,3.2,1.1,463,356.46,0,0,0.10 (Soft Touch),376.2,871,,,172.45
user2,M,32.66,2,3.44,2.4,1478.25,1078.47,0,0,0.10 (Soft Touch),365.93,871,,,171.71
user2,M,57.74,9,3,1.49,720.32,871,0,0,0.10 (Soft Touch),443.02,848.82,,,78.23
user2,M,34.12,,3,1.58,785.25,244.54,0,0,0.10 (Soft Touch),292.6,871,,,79.52
user2,M,37.16,1,3.29,2.93,862.17,306.32,0,0,0.10 (Soft Touch),378.03,675.8,,,85.36
user2,M,53.6,6,5.31,4.63,802.87,1200.89,0,0,0.10 (Soft Touch),405.9,871,,,68.18
user2,M,34.23,,2.8,0.84,771.75,173.43,0,0,0.10 (Soft Touch),326.65,866.78,,,73.45
user2,M,25.99,,2.8,0.84,1203.75,135.04,0,0,0.10 (Soft Touch),331.68,642.62,,,85.01
user20,F,28.35,,7.4,6.19,576.25,70.34,0,0,0.10 (Soft Touch),393.33,599.33,,,18.36
user20,F,28.41,,6.6,3.51,999,208.73,0,0,0.10 (Soft Touch),363.67,641.33,,,17.32
user20,F,60.72,3,5.91,2.7,578.3,376.7,0,0,0.10 (Soft Touch),312.33,823.33,,,19.03
user20,F,31.46,,7,2.65,1033.5,314.08,0,0,0.10 (Soft Touch),432.67,645.67,,,20.64
user20,F,37.43,,4.4,2.07,593.5,287.53,0,0,0.10 (Soft Touch),376.33,599.33,,,22.08
user20,F,34.45,,4.8,1.64,686.25,69.49,0,0,0.10 (Soft Touch),415,599.33,,,22.03
user20,F,30.71,,3,0.71,980.75,318.16,0,0,0.10 (Soft Touch),399.33,599.33,,,19.23
user20,F,32.84,,3.2,0.45,928,228.55,0,0,0.10 (Soft Touch),363.33,599.33,,,19.06
user20,F,31.15,,6.8,1.79,940,592.35,0,0,0.10 (Soft Touch),312.33,795.33,,,19.51
user20,F,42.29,2,5.44,2.55,771.13,323.04,0,0,0.10 (Soft Touch),318.33,625.67,,,16.27
user20,F,34.42,,6.6,6.5,998,484.04,0,0,0.10 (Soft Touch),355.67,654.67,,,18.07
user20,F,34.04,,6,2.83,898.75,231.84,0,0,0.10 (Soft Touch),312.33,795.33,,,18.53
user20,F,26.24,,9.2,4.55,900.5,376.19,0,0,0.10 (Soft Touch),327,600.67,,,18.6
user20,F,37,1,6.43,3.46,760.33,376.45,0,0,0.10 (Soft Touch),312.33,795.33,,,15.85
user20,F,31.65,,4,1.41,823.5,270.86,0,0,0.10 (Soft Touch),418.33,599.33,,,18.88
user20,F,41.89,1,3,0.82,614,336.02,0,0,0.10 (Soft Touch),420,620,,,17.55
user20,F,64.27,8,6,4.65,695.71,686.07,0,0,0.10 (Soft Touch),312.33,819.33,,,17.95
user20,F,40.96,,3.6,2.51,669.5,320.71,0,0,0.10 (Soft Touch),385.33,599.33,,,17.84
user20,F,35.07,,3,0.71,825.5,305.51,0,0,0.10 (Soft Touch),361.67,670.67,,,17.38
user20,F,37.08,1,5.71,3.15,798.17,448.41,0,0,0.10 (Soft Touch),380.33,599.33,,,16.57
user20,F,55.22,4,5.08,3.64,696.75,317.87,0,0,0.10 (Soft Touch),312.33,823.33,,,22.87
user20,F,34.9,,3,1.22,696.25,301.51,0,0,0.10 (Soft Touch),376,624.33,,,25.24
user20,F,30.57,,4,2.83,623.5,423.04,0,0,0.10 (Soft Touch),337,647.67,,,27.2
user20,F,47.91,1,3,0.82,643.5,188.26,0,0,0.10 (Soft Touch),370.67,599.33,,,24.29
user20,F,31.88,,3.8,2.59,891.5,387.61,0,0,0.10 (Soft Touch),417.33,629.33,,,26.33
user20,F,36.94,,8,4.06,663.25,145.3,0,0,0.10 (Soft Touch),312.33,795.33,,,22.36
user20,F,26.88,,3.8,2.39,1336,404.6,0,0,0.10 (Soft Touch),334.33,599.33,,,24.99
user20,F,37.81,,4.4,2.19,574.25,358.71,0,0,0.10 (Soft Touch),421,647.33,,,25.68
user20,F,33.81,,2.4,1.14,746,366.73,0,0,0.10 (Soft Touch),376,599.33,,,24.94
user20,F,33.81,,2.4,1.14,746,366.73,0,0,0.10 (Soft Touch),376,599.33,,,23.21
user20,F,22.64,,2.6,0.89,1417,1111.31,0,0,0.10 (Soft Touch),312.33,823.33,,,29.69
user20,F,35.13,1,4.43,1.72,845.67,371.51,0,0,0.10 (Soft Touch),376.67,747,1,,24.63
user20,F,23.65,,5.2,1.79,1198,514.19,0,0,0.10 (Soft Touch),312.33,823.33,,,22.86
user20,F,26.22,,4.2,2.49,792.5,628.34,0,0,0.10 (Soft Touch),312.33,714.67,,,21.24
user20,F,26.59,,4.8,1.79,1283.75,922.27,0,0,0.10 (Soft Touch),370.67,599.33,,,28.09
user20,F,23.69,,6,2.55,1147.25,501.26,0,0,0.10 (Soft Touch),353.33,787,,,24.86
user20,F,48.31,4,4.42,2.47,794.09,393.78,0,0,0.10 (Soft Touch),364,599.33,,,21.3
user20,F,24.9,,5.8,1.64,1330.75,199.49,0,0,0.10 (Soft Touch),376.33,599.33,,,21.32
user20,F,25.99,1,5.86,3.08,1131.17,373.05,0,0,0.10 (Soft Touch),381,599.33,,,21.23
user20,F,24.28,,4.8,1.92,1045.75,187.97,0,0,0.50 (Medium Touch),359,649,,,25.47
user20,F,23.32,,5.2,2.77,925,481.12,0,0,0.10 (Soft Touch),367,739,,,22.5
user20,F,21.41,,4,2.35,1585.25,379.97,0,0,0.10 (Soft Touch),381,772.33,,,24.33
user20,F,26.1,1,6.14,1.77,903.33,473.77,0,0,0.10 (Soft Touch),406,765,,,22.65
user20,F,26.82,,4.2,2.86,985.5,218.43,0,0,0.10 (Soft Touch),426.33,599.33,,,24.71
user20,F,6.08,1,3.86,1.07,3591.5,6225.33,0,0,0.10 (Soft Touch),312.33,823.33,,,25.57
user20,F,42.76,2,4.22,1.56,707.75,351.81,0,0,0.10 (Soft Touch),319.67,599.33,,,15.88
user20,F,25.52,,4,1.22,1043,553.43,0,0,0.10 (Soft Touch),312.33,823.33,,,19.35
user20,F,69.39,20,4.32,2.11,624.97,753.84,0,0,0.10 (Soft Touch),343.67,671,,,29.37
user20,F,22.05,,4.8,2.59,1227.75,263.48,0,0,0.10 (Soft Touch),364,616,,,25.5
user20,F,27.01,1,4.14,1.46,1415.67,390.79,0,0,0.10 (Soft Touch),327,628,,,23.85
user20,F,23.3,,4.2,1.3,1161,515.1,0,0,0.10 (Soft Touch),312.33,831.33,,,23.52
